2.17003e-05,1.6387e-05,1.34655e-05,1.14531e-05,8.91416e-06,6.39455e-06,4.04109e-06,3.26194e-06,3.55208e-06,4.94223e-06,6.53318e-06,6.69253e-06
5.71473e-05,4.68239e-05,4.35622e-05,3.82148e-05,4.17257e-05,3.90259e-05,3.97229e-05,2.40684e-05,3.46291e-05,3.01666e-05,4.46628e-05,5.29763e-05
5.26071e-05,3.53502e-05,2.87637e-05,2.77825e-05,2.56859e-05,3.11602e-05,5.03272e-05,3.31999e-05,2.84441e-05,4.50669e-05,5.25691e-05,4.02888e-05
4.56332e-05,4.03293e-05,3.78192e-05,2.76494e-05,1.7379e-05,2.711e-05,3.19974e-05,2.64537e-05,2.67579e-05,1.95359e-05,3.11022e-05,4.04583e-05
3.53003e-05,2.26519e-05,1.28834e-05,2.63394e-05,2.54256e-05,3.01069e-05,2.18407e-05,2.01383e-05,2.01779e-05,1.52412e-05,3.59467e-05,3.65557e-05
4.53641e-05,2.20581e-05,2.3136e-05,3.38865e-05,2.81033e-05,3.55309e-05,3.09213e-05,2.23104e-05,3.3408e-05,3.04225e-05,2.99891e-05,3.76984e-05
4.74067e-05,2.51298e-05,1.80371e-05,2.92636e-05,2.39135e-05,2.68367e-05,2.66001e-05,2.50599e-05,2.5862e-05,2.15331e-05,3.85969e-05,3.8479e-05
3.24442e-05,1.53035e-05,3.3154e-05,2.89698e-05,2.75302e-05,3.35412e-05,3.92951e-05,2.56295e-05,1.98565e-05,2.66494e-05,4.21149e-05,3.4096e-05
3.21029e-05,1.75576e-05,2.81784e-05,1.78381e-05,2.45581e-05,2.94097e-05,2.00299e-05,1.26839e-05,1.54602e-05,2.17124e-05,4.0343e-05,3.39012e-05
4.6327e-05,2.05688e-05,3.0257e-05,2.45678e-05,2.26419e-05,3.41845e-05,3.19044e-05,1.98519e-05,2.44118e-05,2.62919e-05,4.39416e-05,4.67446e-05
3.91659e-05,1.62107e-05,1.82094e-05,1.77386e-05,2.07816e-05,3.37574e-05,3.41261e-05,3.2438e-05,2.64334e-05,1.5865e-05,2.97228e-05,3.45897e-05
4.15934e-05,2.44761e-05,2.57133e-05,2.08996e-05,2.44453e-05,3.84062e-05,3.25738e-05,2.15862e-05,1.99141e-05,1.82611e-05,3.09727e-05,3.60644e-05
